geneID	wcID2	cvID2	classID2	wcID1	cvID1	classID1	geneCount
CLCdnDe9_21250	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_17339	D	alternative	337
VdnDe3_50125	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_17339	D	alternative	337
VdnDe3_50126	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_17339	D	alternative	337
VdnDe3_50129	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_17339	D	alternative	337
VdnDe5_34884	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_17339	D	alternative	337
VdnDe5_83121	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_17339	D	alternative	337
VdnDe6_22635	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_17339	D	alternative	337
VdnDe5_95723	stPanTr_050189	g|D|P|R	alternative	stCuSTr-D_32062	D	representative	337
CLCdnDe13_55841	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_56220	D	alternative	337
CLCdnDe5_68877	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_56220	D	alternative	337
VdnDe4_124035	stPanTr_050189	g|D|P|R	alternative	stCuSTr-D_56220	D	representative	337
VdnDe6_73797	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-D_56220	D	alternative	337
CLCdnPW10_13637	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW10_27339	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW10_49164	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW11_21469	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW11_27060	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW12_13975	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW12_18295	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW12_32759	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW12_34483	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW12_48348	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW12_52356	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW12_61528	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW12_84552	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW13_17242	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW14_14105	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW14_17504	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW14_19246	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW14_28118	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW14_32433	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW14_46616	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW14_68976	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW15_17303	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW15_25772	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW15_33983	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW16_13315	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW16_54483	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW16_56188	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW16_76576	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW18_53977	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW19_15598	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW19_28553	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW19_38345	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW19_45634	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW19_58438	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW19_77615	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW1_5374	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW22_13852	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW23_13315	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW23_18235	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW23_23595	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW23_26002	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW24_10044	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW24_15167	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW24_16316	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW24_21460	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW24_32026	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW25_26576	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW26_14703	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW26_14730	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW26_18030	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW26_18707	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW26_26009	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW26_30698	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW26_36998	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW26_38563	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW27_14159	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW27_17730	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW27_35863	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW28_10131	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW28_17285	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW28_17446	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW28_35379	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW28_50775	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW28_9268	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW29_30880	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW29_48296	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW29_53182	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW29_57964	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW29_58191	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW2_10141	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW2_18368	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW2_8586	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW30_16688	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW30_29192	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW30_33635	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW30_44427	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW31_50431	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW32_16128	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW32_45268	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW32_67813	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW34_15327	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW35_12109	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW35_22450	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW36_31962	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW36_37499	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW36_42785	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW36_50601	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW36_52931	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW36_62989	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW37_15553	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW37_50462	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW39_32431	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW39_62890	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW3_18301	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW3_39735	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW3_42036	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW3_45680	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW40_13443	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW40_18142	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW40_38646	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW41_16558	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW41_29518	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW42_15574	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW42_31809	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW42_33698	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW42_33805	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW42_34768	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW42_7633	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW43_13932	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW43_29284	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW43_32882	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW44_15934	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW44_23935	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW44_27802	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW44_42472	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW45_14475	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW45_17324	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW45_24939	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW45_29916	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW45_71262	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW46_13174	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW46_15943	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW46_20049	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW46_22998	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW46_23358	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW46_27197	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW46_31065	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW46_41410	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW46_46994	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW47_13043	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW47_14160	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW47_17953	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW47_20513	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW47_44577	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW47_55610	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_18029	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_19143	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_32957	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_33398	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_39046	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_46792	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_46805	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_51287	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_55572	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_57986	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_62010	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_72895	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_74833	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW48_80904	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW49_18738	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW49_32400	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW49_35578	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW49_44493	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW49_60655	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW49_60978	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW49_71217	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW49_75158	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW49_78305	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW4_14181	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW4_15754	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW4_46457	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW50_14527	stPanTr_050189	g|D|P|R	alternative	stCuSTr-P_00013	P	representative	337
CLCdnPW50_23511	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW50_24576	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW50_26609	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW50_30424	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW50_45023	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW50_6456	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW50_66601	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW50_69094	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW5_16850	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW5_17603	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW5_34719	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW5_43822	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW6_14052	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW6_14576	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW6_25728	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW6_33859	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW7_12456	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW7_13534	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW8_37466	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW9_18912	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW9_22341	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
CLCdnPW9_28146	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_108588	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_24464	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_25697	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_29106	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_36761	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_37549	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_39938	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_41194	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_41588	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_43037	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_43791	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_44028	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_45297	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_49302	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_52083	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_53165	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_53978	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_71674	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
SdnPW1_72444	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
TPW_comp50002_c0_seq1	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
TPW_comp56635_c0_seq2	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
TPW_comp75598_c0_seq3	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
TPW_comp75598_c0_seq7	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW2_151150	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW2_162239	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW2_194275	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW2_194630	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW2_194631	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW2_194633	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW2_39831	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW2_39834	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW2_39835	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW2_81899	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW3_106670	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW3_106671	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW3_135159	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW3_141399	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW3_141400	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW3_26043	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW3_55630	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW3_67611	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW3_92612	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_16726	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_16727	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_44354	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_44355	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_44356	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_44852	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_45890	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_45892	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_45893	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_46664	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_46666	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_49567	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
VdnPW4_49681	stPanTr_050189	g|D|P|R	cv_alternative	stCuSTr-P_00013	P	alternative	337
